0
0
11
0
0
0
42
200
105
160
0
260
27
180
35
336
320
29
0
140
51
500
500
0
0
20
30
68
400
160
145
230
0
0
11
50
100
85
2
200
30
110
140
120
400
500
130
200
260
1
400
28
16
16
6
0
50
