24
1
0
180
200
320
1
330
70
460
320
440
510
350
300
80
340
320
25
320
25
0
0
2
0
9
11
14
5
4
17
340
8
67
440
0
85
400
65
170
5
60
380
360
400
160
20
40
2
440
260
200
100
600
110
500
0
400
110
300
0
9
0
