207
267
139
364
121
58
77
44
3
298
3
62
143
247
2
2
428
184
168
309
302
400
207
122
146
158
118
299
347
116
3
2
214
224
117
289
184
119
2
226
147
359
2
152
257
217
105
305
194
330
338
201
230
322
100
249
231
168
229
327
105
2
3
166
97
363
247
153
187
259
252
170
227
2
33
288
63
220
198
2
89
197
268
247
200
69
218
302
137
223
170
253
148
93
241
163
315
76
368
2
