24
1
0
180
200
320
1
330
70
460
320
440
510
350
300
80
340
320
25
320
25
0
0
2
0
9
11
14
5
4
17
340
8
67
440
0
85
400
65
170
5
60
380
360
400
160
20
40
2
440
260
200
100
600
110
500
0
400
110
300
0
9
0
0
0
11
0
0
0
42
200
105
160
0
260
27
180
35
336
320
29
0
140
51
500
500
0
0
20
30
68
400
160
145
230
0
0
11
50
100
85
2
200
30
110
140
120
400
500
130
200
260
1
400
28
16
16
6
0
50
10
16
12
0
17
55
14
18
51
73
220
25
252
80
15
262
42
500
300
42
60
21
48
200
220
550
280
180
400
4
0
20
0
0
400
300
200
250
6
120
300
45
250
400
230
0
72
15
13
450
0
58
0
80
500
44
250
70
250
0
0
48
2
66
200
2
0
40
250
0
12
17
146
101
186
256
207
102
123
267
389
120
106
14
5
17
0
8
0
0
0
134
176
250
229
240
260
300
219
172
193
77
99
92
80
129
0
30
0
2
0
13
3
13
1
39
112
0
0
94
57
0
0
34
19
8
0
0
0
0
0
0
0
78
0
29
200
0
2
12
10
5
70
66
0
82
112
0
112
75
72
57
23
202
60
0
68
102
0
0
0
0
20
17
3
112
142
157
14
382
83
192
14
277
422
35
0
91
12
219
122
218
4
71
115
2
14
11
172
61
159
154
0
153
212
35
192
15
167
0
250
0
3
9
